Id,SalePrice
1991,128545.35487071224
1411,193007.35487071224
1721,225246.35487071224
1144,196807.35487071224
593,221213.35487071224
575,294185.47987071227
1249,171801.85487071224
1604,122765.35487071224
1064,400078.35487071227
1923,157053.35487071224
1988,115244.35487071224
2325,173528.35487071224
114,209622.35487071224
2700,157373.60487071224
217,135698.85487071224
343,175999.97987071224
386,231974.35487071224
2005,106141.85487071224
2908,145974.35487071224
1814,238587.35487071224
2446,411076.35487071227
208,123899.35487071224
1679,94561.94862071224
822,295486.35487071227
6,194362.35487071224
1781,338933.35487071227
2397,260914.35487071224
2340,274250.35487071227
1618,171195.35487071224
2843,136945.35487071224
1061,320640.35487071227
2786,128887.60487071224
1935,140432.35487071224
1341,113489.35487071224
521,255710.35487071224
2136,133551.10487071224
996,195879.35487071224
227,132423.10487071224
135,180768.35487071224
1167,166003.35487071224
294,220291.35487071224
1776,201775.35487071224
540,174484.35487071224
1717,212810.35487071224
2303,132676.85487071224
116,194492.65174571224
127,143616.35487071224
1371,134621.35487071224
1014,136733.85487071224
1507,104537.85487071224
702,116545.35487071224
750,153885.35487071224
261,158886.72987071224
1559,50597.35487071224
577,225646.35487071224
2812,204243.35487071224
2080,161855.35487071224
1368,107465.35487071224
2376,123400.01112071224
659,116169.35487071224
1235,136113.35487071224
332,64791.41737071224
1917,149369.35487071224
2094,246960.85487071224
1460,258153.35487071224
1471,218981.35487071224
1509,122032.35487071224
1922,131292.85487071224
433,402815.35487071227
460,243554.35487071224
1116,229765.35487071224
1137,173369.35487071224
53,175029.35487071224
2354,261160.35487071224
1475,198766.35487071224
1761,469808.35487071227
842,143785.85487071224
2739,167449.85487071224
2509,166526.35487071224
1007,206717.85487071224
2610,192779.60487071224
1952,87945.35487071224
2719,151581.35487071224
2921,72279.16737071224
1966,138725.35487071224
292,128175.35487071224
1204,188674.16737071224
1829,259862.85487071224
2419,185471.35487071224
391,157421.97987071224
798,116077.35487071224
481,202967.35487071224
193,195265.35487071224
555,118738.85487071224
899,67472.35487071224
2357,186907.35487071224
328,128185.66737071224
1356,101287.35487071224
1154,96947.35487071224
1730,180418.35487071224
2249,162952.60487071224
1119,263555.35487071227
2856,141252.35487071224
1394,121269.35487071224
2587,119396.35487071224
61,300308.35487071227
2661,174053.35487071224
2711,126046.85487071224
1147,180678.85487071224
757,122909.35487071224
2623,94230.85487071224
2378,136112.35487071224
1413,148930.10487071224
1722,210455.35487071224
1112,222046.35487071224
1623,193290.35487071224
1201,196426.22987071224
1513,117517.35487071224
957,433796.35487071227
1171,251933.35487071224
1145,198624.85487071224
2726,247415.88612071224
703,146237.35487071224
760,98230.35487071224
1964,144184.35487071224
2512,187477.35487071224
159,142789.60487071224
1281,167645.85487071224
468,186790.35487071224
290,125679.35487071224
665,105043.35487071224
1463,253915.35487071224
1792,224516.35487071224
923,155368.85487071224
500,259906.35487071224
1408,188340.35487071224
331,71286.90174571224
170,117475.35487071224
2192,92721.35487071224
2571,284121.35487071227
2314,174557.35487071224
2647,90159.35487071224
422,356361.35487071227
2457,333217.35487071227
1838,194167.35487071224
2805,239982.35487071224
1645,162957.35487071224
1711,277215.35487071227
2825,236954.35487071224
322,303909.35487071227
2103,245197.35487071224
342,125165.85487071224
600,130012.85487071224
488,180298.35487071224
1725,271470.35487071227
2246,258258.35487071224
2847,156003.35487071224
806,236077.85487071224
530,234231.35487071224
963,202887.85487071224
2678,99969.35487071224
171,87041.35487071224
2401,354054.35487071227
805,221997.35487071224
2259,228500.60487071224
1748,188833.35487071224
1361,135602.85487071224
1677,105412.35487071224
1406,154362.35487071224
2322,231402.35487071224
688,150263.85487071224
143,142840.35487071224
804,213342.85487071224
1214,151011.85487071224
2828,137862.35487071224
1999,189111.35487071224
2467,193790.35487071224
2665,162449.35487071224
1538,320485.35487071227
398,118564.13612071224
2822,144098.97987071224
2157,160419.35487071224
1856,207200.10487071224
1269,103713.85487071224
2570,115588.35487071224
2320,233399.35487071224
1517,133618.35487071224
2304,126013.35487071224
1312,97195.35487071224
2012,125649.35487071224
506,252772.35487071224
2865,211887.35487071224
2367,95352.60487071224
554,104367.35487071224
238,135630.35487071224
1954,110469.10487071224
2488,131470.60487071224
2291,63454.85487071224
1969,96509.85487071224
2725,162523.85487071224
1482,165390.35487071224
2763,199622.35487071224
503,257145.35487071224
1584,247541.35487071224
1531,144143.35487071224
2210,174644.35487071224
459,288892.35487071227
556,126098.47987071224
1347,116708.35487071224
1290,62626.35487071224
1388,95890.85487071224
1571,342787.35487071227
2754,202663.35487071224
765,130185.10487071224
2494,122006.47987071224
2870,224623.85487071224
7,215163.35487071224
1114,241805.35487071224
2418,258255.35487071224
291,137889.85487071224
18,297265.35487071227
39,317309.35487071227
1001,237942.35487071224
2442,226498.35487071224
616,117637.85487071224
2680,76365.85487071224
1414,125245.35487071224
289,144731.35487071224
40,236231.35487071224
860,140306.44862071224
409,130375.35487071224
673,161609.35487071224
2427,175292.35487071224
2036,206756.35487071224
2564,142752.35487071224
642,149812.35487071224
1008,187532.85487071224
1908,139506.85487071224
2519,205506.85487071224
1369,81337.35487071224
2855,168391.35487071224
712,98683.35487071224
1943,109747.35487071224
1958,124894.85487071224
107,171345.60487071224
2295,212112.60487071224
704,111751.35487071224
676,137961.85487071224
259,185653.35487071224
93,276831.35487071227
106,239657.35487071224
2315,180525.35487071224
1050,105030.72987071224
1095,211899.35487071224
2709,147858.01112071224
758,137439.35487071224
1496,155460.85487071224
2370,115413.47987071224
2458,268018.35487071227
2733,132340.35487071224
161,260569.10487071224
726,153903.35487071224
845,214514.35487071224
947,240216.35487071224
2232,114079.35487071224
2563,144622.35487071224
2299,162576.85487071224
211,84341.35487071224
605,155543.35487071224
1478,202434.35487071224
2247,260887.35487071224
2274,235705.10487071224
2869,213585.85487071224
967,223215.35487071224
2656,115953.35487071224
667,176371.79237071224
1042,104915.60487071224
2023,159851.35487071224
2447,336574.35487071227
2055,122147.60487071224
2275,266052.35487071227
2204,182909.35487071224
1563,257748.35487071224
483,219696.35487071224
796,126430.35487071224
1526,158253.35487071224
2042,124055.35487071224
442,306007.35487071227
1693,288576.35487071227
1468,222138.35487071224
1430,199968.22987071224
2605,149415.35487071224
1529,205721.35487071224
335,152916.60487071224
1287,115230.85487071224
31,84720.26112071224
1785,287095.35487071227
82,165745.60487071224
2620,142113.85487071224
252,187076.35487071224
721,55263.35487071224
2165,188325.35487071224
2316,187972.35487071224
775,129363.60487071224
1558,83122.35487071224
17,217604.85487071224
1022,235423.10487071224
925,134197.35487071224
438,258126.35487071224
1270,116166.60487071224
1272,112635.85487071224
215,127537.35487071224
266,232085.35487071224
2402,266377.35487071227
1250,143135.85487071224
1984,112392.35487071224
1279,146627.35487071224
377,251510.85487071224
1252,101462.35487071224
2156,256324.35487071224
499,297212.35487071227
1374,125300.85487071224
2898,249724.85487071224
401,118456.49549571224
2721,145129.10487071224
2078,235951.35487071224
2589,125645.35487071224
1946,235198.35487071224
1334,113257.35487071224
2781,225903.35487071224
431,330198.35487071227
576,203446.60487071224
1474,213641.35487071224
2254,142191.72987071224
2155,271473.35487071227
885,105239.35487071224
643,141441.85487071224
1944,129700.35487071224
480,201482.35487071224
2845,102641.35487071224
2387,281349.35487071227
2407,201706.35487071224
2527,174455.96424571224
2514,156735.35487071224
629,139511.47987071224
80,207671.35487071224
1876,137136.85487071224
1546,116723.35487071224
2518,190168.10487071224
2347,173479.85487071224
783,253340.72987071224
1322,26245.35487071224
194,88782.35487071224
1770,281039.35487071227
2143,142703.04237071224
1229,210158.60487071224
511,270878.35487071227
46,218505.35487071224
1348,142431.35487071224
2465,195510.35487071224
387,228949.35487071224
873,227110.35487071224
1918,124308.85487071224
2764,240467.85487071224
2184,121457.85487071224
934,145217.10487071224
1920,129631.10487071224
2631,148699.60487071224
1768,455390.35487071227
2040,116987.35487071224
1749,218829.35487071224
834,246433.85487071224
1457,233996.35487071224
79,118313.35487071224
2302,127354.85487071224
1817,154503.35487071224
2755,226101.35487071224
359,179270.85487071224
2059,99620.97987071224
2092,237994.35487071224
2516,227374.35487071224
150,115352.35487071224
1656,141463.96424571224
83,104883.35487071224
2411,182556.35487071224
795,70893.35487071224
2312,221768.35487071224
2917,107188.72987071224
1624,184129.35487071224
2215,272891.35487071227
1211,157226.47987071224
1485,169377.35487071224
1024,179679.10487071224
570,201896.35487071224
2874,142489.35487071224
700,124393.35487071224
2756,211671.35487071224
2022,177073.35487071224
583,237980.91737071224
2392,316352.35487071227
2424,192592.35487071224
212,113539.35487071224
736,132055.35487071224
1610,163304.51112071224
890,119574.10487071224
467,181896.35487071224
578,225562.72987071224
1747,194214.35487071224
1149,163897.35487071224
2758,250858.35487071224
857,148549.10487071224
2219,243192.35487071224
733,112553.35487071224
2909,103025.60487071224
1798,254989.35487071224
235,124660.35487071224
2366,119863.60487071224
1027,142139.01112071224
1195,146234.47987071224
1303,39900.35487071224
148,181412.35487071224
608,159777.85487071224
2515,207772.35487071224
821,256328.35487071224
2500,263997.85487071227
745,95654.35487071224
741,126616.35487071224
1611,107675.35487071224
2532,120717.88612071224
1081,230692.35487071224
1692,355188.35487071227
2520,193509.85487071224
276,114594.85487071224
1992,137453.35487071224
663,35249.35487071224
418,118442.60487071224
1733,195557.35487071224
2359,154773.72987071224
253,189253.35487071224
1518,171716.35487071224
2035,143258.35487071224
2919,69524.60487071224
1540,240056.85487071224
2120,154620.35487071224
1674,175241.35487071224
256,156770.85487071224
2361,92001.66737071224
978,60155.19862071224
2280,148239.35487071224
2095,225396.85487071224
1709,302140.35487071227
2801,253653.35487071224
1246,118710.35487071224
2373,88999.22987071224
1055,262415.35487071227
2017,128307.35487071224
1099,256313.35487071224
1344,80549.35487071224
835,208872.60487071224
1117,211819.35487071224
2043,84432.35487071224
2085,114267.35487071224
410,141554.97987071224
2650,118625.35487071224
2867,181306.35487071224
1668,112498.35487071224
1161,171815.35487071224
2122,175719.35487071224
2539,150401.69862071224
1047,137182.85487071224
1445,136042.35487071224
541,138211.35487071224
569,210441.35487071224
1276,117380.85487071224
918,160587.35487071224
326,168129.35487071224
1936,128987.85487071224
895,91065.85487071224
257,151457.35487071224
1241,184211.35487071224
1545,107397.35487071224
1189,184738.72987071224
270,158478.35487071224
2066,176555.35487071224
693,107341.35487071224
1259,152338.35487071224
2916,153152.85487071224
2321,269702.35487071227
1977,102578.35487071224
1895,146725.47987071224
1240,176698.35487071224
85,148455.60487071224
1823,110324.35487071224
825,277495.35487071227
110,230307.35487071224
697,123885.35487071224
2297,122777.79237071224
1231,137749.85487071224
1355,130209.35487071224
968,314066.35487071227
584,228307.35487071224
1315,136043.35487071224
1606,149908.10487071224
206,98117.10487071224
1685,308714.35487071227
2016,135519.35487071224
869,211739.35487071224
2135,128276.47987071224
2346,191277.10487071224
2430,230312.35487071224
2198,103990.35487071224
2652,118306.85487071224
27,116246.60487071224
241,159925.35487071224
906,125763.35487071224
1506,130287.35487071224
2098,322744.35487071227
1435,222296.35487071224
2213,140422.35487071224
1274,132234.85487071224
743,10536.354870712239
1737,191349.35487071224
2797,271389.35487071227
2185,64172.85487071224
58,167898.35487071224
830,207356.35487071224
808,114077.85487071224
680,149319.35487071224
1153,107595.97987071224
1291,136265.35487071224
1818,147611.10487071224
2161,187382.35487071224
1883,116816.10487071224
350,319070.35487071227
2473,149056.35487071224
295,173763.35487071224
293,191337.35487071224
859,142132.01112071224
288,71853.35487071224
1578,167827.35487071224
102,178975.35487071224
2831,145428.35487071224
1030,165462.22987071224
2551,150129.60487071224
1286,145817.35487071224
958,294268.35487071227
776,129824.35487071224
72,240594.35487071224
2263,246425.35487071224
1866,168434.46424571224
2876,53804.35487071224
2146,247053.35487071224
103,187634.35487071224
1500,135736.35487071224
492,187420.35487071224
167,139264.35487071224
2597,112285.85487071224
2685,110440.35487071224
1035,162405.57362071224
1220,66166.35487071224
2602,153101.35487071224
2159,213989.35487071224
695,156671.35487071224
1109,258758.35487071224
640,171432.60487071224
1652,155664.60487071224
2090,210395.85487071224
1188,187543.16737071224
2345,251038.60487071224
1059,348660.35487071227
2751,221951.35487071224
128,209927.85487071224
1523,171346.35487071224
2925,183241.85487071224
2145,278916.35487071227
1121,211419.35487071224
566,261473.35487071224
565,240022.35487071224
1331,131485.35487071224
2928,125834.85487071224
156,138044.85487071224
797,135832.35487071224
327,73459.97987071224
2859,159751.35487071224
1453,130279.54237071224
1762,314635.35487071227
1868,213912.97987071224
1760,177936.35487071224
1113,238202.35487071224
1812,199737.35487071224
117,156930.41737071224
1142,213762.85487071224
2342,334188.35487071227
927,137914.35487071224
2478,185078.35487071224
655,72820.35487071224
2064,121079.47987071224
369,254855.35487071224
2239,107441.35487071224
2732,217811.35487071224
1653,173466.85487071224
959,211301.35487071224
2395,303938.35487071227
1412,120990.22987071224
271,249057.35487071224
1484,165805.35487071224
1497,151982.35487071224
552,163923.10487071224
2,122396.85487071224
1855,287535.60487071227
4,253242.10487071224
2292,157514.85487071224
134,147318.35487071224
646,112191.85487071224
42,274645.35487071227
532,224185.35487071224
713,65067.35487071224
2561,139077.35487071224
2360,137915.91737071224
1333,120115.35487071224
1407,243753.35487071224
2892,298175.85487071227
574,215530.35487071224
1227,193739.35487071224
2591,214943.35487071224
1476,218809.35487071224
1125,245210.35487071224
1446,145001.60487071224
408,105293.72987071224
1101,282430.35487071227
2251,195248.35487071224
373,186138.85487071224
2554,131333.85487071224
2382,255923.35487071224
1985,87313.35487071224
519,226743.35487071224
1093,186708.35487071224
864,248491.35487071224
2889,149747.35487071224
2308,192153.60487071224
986,170372.35487071224
1302,154354.35487071224
585,163228.72987071224
2708,145942.60487071224
147,131658.85487071224
1441,230023.35487071224
383,199522.85487071224
285,151115.85487071224
181,96763.35487071224
358,188543.85487071224
780,175158.35487071224
258,194238.35487071224
1865,225986.55799571224
692,112617.35487071224
2902,305548.35487071227
508,250305.35487071224
2638,148669.85487071224
36,134777.22987071224
611,168331.85487071224
2281,149013.85487071224
1678,113621.60487071224
1696,370906.35487071227
1557,85227.35487071224
2180,144294.35487071224
1726,211677.35487071224
951,151109.85487071224
267,227903.35487071224
2706,133702.72987071224
2221,242750.85487071224
1357,179133.35487071224
2901,289203.35487071227
347,175250.35487071224
2164,204759.35487071224
1586,290868.35487071227
360,160672.85487071224
1769,247684.35487071224
2617,182307.35487071224
1879,126725.85487071224
991,218369.54237071224
1535,122636.35487071224
1191,145088.10487071224
1579,215347.35487071224
1882,150136.10487071224
1510,132142.35487071224
2196,188979.35487071224
1845,178316.35487071224
2336,320008.35487071227
942,94229.35487071224
861,135304.35487071224
2555,109333.35487071224
1392,170436.35487071224
2099,245116.35487071224
1543,128419.35487071224
948,280526.35487071227
1239,184395.85487071224
22,189174.22987071224
2796,237445.35487071224
2747,190785.35487071224
92,275571.85487071227
210,177156.85487071224
1858,210107.85487071224
2228,160279.35487071224
447,215810.35487071224
827,242090.35487071224
1649,219510.85487071224
682,127586.85487071224
2698,108180.35487071224
494,167683.35487071224
214,87605.35487071224
2441,234485.35487071224
2679,108101.35487071224
1336,118676.35487071224
465,183439.35487071224
1524,148905.35487071224
2543,113119.10487071224
631,147861.35487071224
2452,288827.35487071227
228,153882.10487071224
126,169559.35487071224
1092,223862.35487071224
1122,202119.35487071224
932,226252.85487071224
1980,81769.35487071224
2171,115517.85487071224
551,157772.85487071224
2768,187972.52674571224
2056,101780.47987071224
1159,325360.85487071227
2645,120255.35487071224
1174,185123.35487071224
2266,229834.35487071224
2462,338338.35487071227
1219,151708.10487071224
2922,176323.60487071224
118,144963.35487071224
474,175575.35487071224
2576,149477.85487071224
872,275372.35487071227
1077,211069.35487071224
1536,157755.35487071224
1150,109991.10487071224
2341,288883.35487071227
1931,151590.35487071224
2785,132675.72987071224
2538,128513.35487071224
597,210553.97987071224
464,199391.35487071224
233,264924.85487071227
2169,131662.79237071224
2123,174818.35487071224
1867,177063.22987071224
137,247716.97987071224
515,230680.35487071224
933,120138.10487071224
2784,170558.60487071224
972,164775.35487071224
599,163724.97987071224
2614,132001.35487071224
2582,147312.10487071224
1409,176913.35487071224
175,94917.35487071224
352,206018.35487071224
976,89954.32362071224
2134,201170.35487071224
984,120863.35487071224
2396,316525.35487071227
1673,141379.35487071224
404,110527.44862071224
607,165249.35487071224
814,159106.10487071224
868,198520.35487071224
2271,197690.35487071224
1633,228689.35487071224
337,165113.35487071224
2765,191124.97987071224
1746,245837.35487071224
368,277273.35487071227
2806,213939.35487071224
1662,199460.35487071224
1234,216478.35487071224
1373,125229.41737071224
1672,115387.66737071224
1939,121606.85487071224
